review_id,review_text,rating,review_length,helpful_votes,days_since_purchase,verified_purchase,sentiment
613,보통 수준이라 재구매는 고민 중이에요. 연결은 대체로 안정적인 편이에요.,,40,,,,neutral
614,배터리는 딱 하루 쓸 정도예요. 그냥 저냥 무난하게 사용 중입니다. 그럭저럭 쓸만한 이어폰이에요. !!,4.0,57,19.0,2404.0,True,neutral
615,고음질 코덱을 지원해서 음악 감상이 즐거워요. 이 가격에 이 정도 성능이면 훌륭하죠. ...,,51,,,,positive
616,배송도 늦고 포장 상태도 엉망이었어요. ...,1.0,25,13.0,284.0,False,negative
617,노이즈캔슬링은 보통 수준인 것 같아요. 착용감은 나쁘지 않지만 특별하지도 않아요. ^^,3.0,48,7.0,229.0,True,neutral
618,한쪽 이어폰 소리가 유독 작게 들려요. ^^,2.0,24,8.0,4.0,False,negative
619,터치 조작이 너무 예민해서 오작동이 잦아요. 사진과 실물 색상이 많이 달라서 실망했어요.,1.0,49,9.0,203.0,True,negative
620,생각보다 훨씬 만족스러운 구매였어요. 페어링이 빠르고 간편해서 편리합니다. ㅠㅠ,5.0,44,7.0,263.0,True,positive
621,디자인은 평범하지만 무난하게 쓰고 있어요. 노이즈캔슬링은 보통 수준인 것 같아요. !!,3.0,48,7.0,198.0,True,neutral
622,돈이 아깝다는 생각이 계속 들었어요. 페어링이 자주 실패해서 짜증이 났어요.,1.0,42,6.0,76.0,True,negative
623,페어링이 빠르고 간편해서 편리합니다. 착용감이 편안해서 오래 껴도 아프지 않아요.,4.0,45,0.0,67.0,True,positive
624,음질이 정말 선명하고 저음도 풍부해요. ...,5.0,25,9.0,209.0,True,negative
625,리뷰를 참고해서 구매했는데 예상한 정도였어요. 쓸 수는 있지만 추천까지는 아니에요.,3.0,46,5.0,34.0,True,neutral
626,AS 문의를 했는데 응답이 너무 느렸어요. 음질이 기대했던 것보다 많이 별로였어요. ...,2.0,50,1.0,319.0,True,negative
627,통화 품질은 보통 수준이에요. 있어도 그만 없어도 그만인 느낌이에요.,3.0,38,3.0,295.0,True,neutral
628,가격 대비 품질이 많이 아쉬워요. 배터리가 금방 닳아서 자주 충전해야 해요. ^^,1.0,45,6.0,26.0,True,negative
629,그럭저럭 쓸만한 이어폰이에요. 연결은 대체로 안정적인 편이에요. ㅠㅠ,3.0,38,15.0,74.0,True,neutral
630,배터리가 오래가서 하루 종일 써도 걱정 없어요. 착용감이 편안해서 오래 껴도 아프지 않아요. ^^,5.0,54,2.0,229.0,True,positive
631,고음질 코덱을 지원해서 음악 감상이 즐거워요. 가격 대비 성능이 훌륭한 이어폰이에요. ㅎㅎ,5.0,50,3.0,246.0,True,positive
632,돈이 아깝다는 생각이 계속 들었어요. 방수 기능이 있다고 했는데 물에 약한 것 같아요.,1.0,48,19.0,319.0,True,negative
633,노이즈캔슬링이 거의 작동하지 않는 것 같아요. 케이스 마감이 조잡하고 잘 깨질 것 같아요.,1.0,50,13.0,264.0,True,negative
634,생각보다 훨씬 만족스러운 구매였어요. 방수 기능 덕분에 운동할 때도 안심돼요.,5.0,43,10.0,69.0,True,positive
635,그냥 저냥 무난하게 사용 중입니다. 배터리는 딱 하루 쓸 정도예요.,3.0,37,15.0,80.0,True,neutral
636,터치 조작이 직관적이라 편리해요. 가성비 최고의 이어폰이라고 생각해요. ㅠㅠ,5.0,42,9.0,144.0,True,positive
637,있어도 그만 없어도 그만인 느낌이에요. 노이즈캔슬링은 보통 수준인 것 같아요. ㅎㅎ,4.0,46,6.0,320.0,True,neutral
638,리뷰만 믿고 샀는데 후회가 됩니다. ^^,1.0,22,10.0,306.0,True,negative
639,디자인은 평범하지만 무난하게 쓰고 있어요.,3.0,23,13.0,250.0,True,neutral
640,음질이 기대했던 것보다 많이 별로였어요.,1.0,22,2.0,176.0,True,negative
641,사진과 실물 색상이 많이 달라서 실망했어요. 돈이 아깝다는 생각이 계속 들었어요. ^^,2.0,48,3.0,162.0,True,negative
642,고음질 코덱을 지원해서 음악 감상이 즐거워요. 재구매 의사 백프로입니다 강추해요. ㅠㅠ,5.0,48,26.0,277.0,True,positive
643,사진과 실물 색상이 많이 달라서 실망했어요.,1.0,24,,302.0,True,negative
644,연결이 자꾸 끊겨서 스트레스를 받았어요. ㅎㅎ,1.0,25,1.0,272.0,True,negative
645,착용감은 나쁘지 않지만 특별하지도 않아요. 연결은 대체로 안정적인 편이에요. 특별한 장점도 단점도 없는 것 같아요.,3.0,64,8.0,225.0,True,neutral
646,선물용으로 구매했는데 반응이 아주 좋았어요. 페어링이 빠르고 간편해서 편리합니다. 착용감이 편안해서 오래 껴도 아프지 않아요. !!,5.0,73,0.0,340.0,True,positive
647,노이즈캔슬링 성능이 기대 이상이에요. 착용감이 편안해서 오래 껴도 아프지 않아요. !!,5.0,48,19.0,212.0,True,positive
648,디자인이 깔끔하고 케이스도 고급스러워요. 연결이 끊기지 않고 아주 안정적이에요. 생각보다 훨씬 만족스러운 구매였어요. ^^,4.0,68,0.0,190.0,True,positive
649,생각보다 훨씬 만족스러운 구매였어요.,5.0,20,8.0,183.0,True,positive
650,AS 문의를 했는데 응답이 너무 느렸어요. 배터리가 금방 닳아서 자주 충전해야 해요. ^^,2.0,50,1.0,351.0,True,negative
651,통화 음질이 먹먹하게 들려서 불편해요. 한쪽 이어폰 소리가 유독 작게 들려요.,2.0,43,4.0,197.0,True,negative
652,선물용으로 구매했는데 반응이 아주 좋았어요. ㅎㅎ,5.0,27,4.0,349.0,True,positive
653,페어링이 빠르고 간편해서 편리합니다. 생각보다 훨씬 만족스러운 구매였어요. ^^,4.0,44,14.0,160.0,True,positive
654,필요한 기능만 있는 심플한 제품이에요. 특별한 장점도 단점도 없는 것 같아요.,2.0,43,11.0,71.0,True,neutral
655,쓸 수는 있지만 추천까지는 아니에요. 노이즈캔슬링은 보통 수준인 것 같아요.,3.0,42,6.0,176.0,False,neutral
656,가격이 저렴한 만큼 딱 그 정도예요. 쓸 수는 있지만 추천까지는 아니에요.,3.0,41,16.0,318.0,True,neutral
657,노이즈캔슬링이 거의 작동하지 않는 것 같아요. !!,2.0,28,4.0,112.0,True,negative
658,연결이 자꾸 끊겨서 스트레스를 받았어요. 터치 조작이 너무 예민해서 오작동이 잦아요. ...,2.0,51,5.0,49.0,True,negative
659,가격만큼의 성능인 것 같아요. 평이한 성능에 평이한 만족도예요. ㅠㅠ,2.0,38,5.0,149.0,True,neutral
660,착용감이 불편해서 오래 끼기 힘들어요. 배터리가 금방 닳아서 자주 충전해야 해요. 페어링이 자주 실패해서 짜증이 났어요. ^^,1.0,70,2.0,270.0,True,negative
661,평이한 성능에 평이한 만족도예요. ^^,4.0,21,13.0,324.0,True,neutral
662,노이즈캔슬링이 거의 작동하지 않는 것 같아요. 친구에게는 추천하지 않을 것 같아요.,2.0,46,11.0,150.0,True,negative
663,배터리가 오래가서 하루 종일 써도 걱정 없어요. 노이즈캔슬링 성능이 기대 이상이에요.,5.0,47,1.0,2395.0,True,positive
664,보통 수준이라 재구매는 고민 중이에요. 가격만큼의 성능인 것 같아요. 딱히 불만은 없지만 감동도 없어요. ...,3.0,62,15.0,15.0,True,neutral
665,친구에게도 추천하고 싶은 이어폰이에요. 고음질 코덱을 지원해서 음악 감상이 즐거워요. ㅎㅎ,4.0,50,13.0,313.0,True,positive
666,연결이 자꾸 끊겨서 스트레스를 받았어요. 배송도 늦고 포장 상태도 엉망이었어요. ^^,2.0,47,3.0,176.0,True,negative
667,연결이 끊기지 않고 아주 안정적이에요. 디자인이 깔끔하고 케이스도 고급스러워요. ㅠㅠ,5.0,47,5.0,255.0,True,positive
668,착용감이 불편해서 오래 끼기 힘들어요. 방수 기능이 있다고 했는데 물에 약한 것 같아요. 가격 대비 품질이 많이 아쉬워요. ...,1.0,72,17.0,59.0,True,negative
669,친구에게는 추천하지 않을 것 같아요.,1.0,20,10.0,54.0,True,negative
670,페어링이 자주 실패해서 짜증이 났어요. 방수 기능이 있다고 했는데 물에 약한 것 같아요. 사진과 실물 색상이 많이 달라서 실망했어요.,1.0,74,6.0,273.0,True,negative
671,딱히 불만은 없지만 감동도 없어요.,3.0,19,16.0,82.0,False,neutral
672,가격이 저렴한 만큼 딱 그 정도예요. ...,3.0,24,24.0,55.0,False,neutral
673,친구에게도 추천하고 싶은 이어폰이에요. 페어링이 빠르고 간편해서 편리합니다.,4.0,42,10.0,153.0,True,positive
674,매일 사용하는데 만족도가 점점 높아지네요. 재구매 의사 백프로입니다 강추해요.,4.0,43,4.0,203.0,True,positive
675,돈이 아깝다는 생각이 계속 들었어요. 가격 대비 품질이 많이 아쉬워요.,1.0,39,3.0,234.0,True,negative
676,노이즈캔슬링 성능이 기대 이상이에요.,4.0,20,9.0,91.0,True,positive
677,배송도 늦고 포장 상태도 엉망이었어요. 며칠 쓰지도 않았는데 한쪽이 고장났습니다.,2.0,45,8.0,146.0,True,negative
678,노이즈캔슬링은 보통 수준인 것 같아요. 보통 수준이라 재구매는 고민 중이에요.,3.0,43,22.0,230.0,True,neutral
679,필요한 기능만 있는 심플한 제품이에요. !!,,24,,,,neutral
680,방수 기능 덕분에 운동할 때도 안심돼요. 앱 연동 기능도 세심하게 잘 만들어졌어요.,4.0,46,11.0,14.0,True,positive
681,기대했던 만큼도 아니고 실망스럽지도 않아요. 연결은 대체로 안정적인 편이에요. ㅎㅎ,3.0,46,21.0,311.0,True,neutral
682,노이즈캔슬링이 거의 작동하지 않는 것 같아요. ㅎㅎ,2.0,28,4.0,119.0,False,negative
683,특별한 장점도 단점도 없는 것 같아요. 음질은 그냥 무난한 편이에요. ^^,3.0,41,10.0,358.0,True,neutral
684,디자인이 깔끔하고 케이스도 고급스러워요. ㅠㅠ,,25,,,True,positive
685,배터리가 오래가서 하루 종일 써도 걱정 없어요. 착용감이 편안해서 오래 껴도 아프지 않아요. !!,4.0,54,18.0,3.0,True,positive
686,방수 기능 덕분에 운동할 때도 안심돼요. 페어링이 빠르고 간편해서 편리합니다. 통화 음질도 선명해서 업무용으로도 좋아요. ...,5.0,71,6.0,38.0,True,positive
687,고음질 코덱을 지원해서 음악 감상이 즐거워요. 가성비 최고의 이어폰이라고 생각해요. ㅎㅎ,4.0,49,5.0,204.0,True,positive
688,케이스 배터리도 넉넉해서 외출할 때 든든해요. 이 가격에 이 정도 성능이면 훌륭하죠. !!,4.0,50,7.0,8.0,True,positive
689,연결은 대체로 안정적인 편이에요. 그냥 저냥 무난하게 사용 중입니다.,2.0,38,2.0,224.0,True,neutral
690,사진과 실물 색상이 많이 달라서 실망했어요. 페어링이 자주 실패해서 짜증이 났어요. 돈이 아깝다는 생각이 계속 들었어요. ...,1.0,71,6.0,106.0,False,negative
691,무게가 가벼워서 착용감이 뛰어나요.,5.0,19,12.0,232.0,False,positive
692,가격만큼의 성능인 것 같아요. 필요한 기능만 있는 심플한 제품이에요.,3.0,38,17.0,92.0,True,neutral
693,배터리가 오래가서 하루 종일 써도 걱정 없어요. 매일 사용하는데 만족도가 점점 높아지네요.,,50,,,,positive
694,통화 음질도 선명해서 업무용으로도 좋아요. ㅠㅠ,5.0,26,2.0,332.0,True,positive
695,앱 연동 기능도 세심하게 잘 만들어졌어요. 그립감이 좋아서 귀에서 잘 빠지지 않아요.,5.0,47,4.0,213.0,True,positive
696,통화 음질도 선명해서 업무용으로도 좋아요.,4.0,23,12.0,240.0,True,neutral
697,연결이 자꾸 끊겨서 스트레스를 받았어요. 사진과 실물 색상이 많이 달라서 실망했어요.,2.0,47,3.0,202.0,True,negative
698,음질이 정말 선명하고 저음도 풍부해요. 기대 이상의 퀄리티에 놀랐습니다.,4.0,40,14.0,254.0,False,positive
699,돈이 아깝다는 생각이 계속 들었어요. 연결이 자꾸 끊겨서 스트레스를 받았어요.,2.0,43,13.0,322.0,False,neutral
700,친구에게도 추천하고 싶은 이어폰이에요.,4.0,21,8.0,150.0,True,positive
701,방수 기능이 있다고 했는데 물에 약한 것 같아요. 친구에게는 추천하지 않을 것 같아요. 귀에서 자꾸 빠져서 운동할 때 쓰기 힘들어요.,2.0,74,10.0,330.0,True,negative
702,음질이 정말 선명하고 저음도 풍부해요. 배터리가 오래가서 하루 종일 써도 걱정 없어요. 재구매 의사 백프로입니다 강추해요. ^^,5.0,71,12.0,79.0,True,positive
703,가격만큼의 성능인 것 같아요. 통화 품질은 보통 수준이에요. 디자인은 평범하지만 무난하게 쓰고 있어요.,3.0,57,23.0,86.0,True,neutral
704,디자인은 평범하지만 무난하게 쓰고 있어요. 통화 품질은 보통 수준이에요.,3.0,40,2.0,51.0,True,neutral
705,필요한 기능만 있는 심플한 제품이에요. 디자인은 평범하지만 무난하게 쓰고 있어요. ㅠㅠ,4.0,48,4.0,291.0,True,neutral
706,한쪽 이어폰 소리가 유독 작게 들려요. 돈이 아깝다는 생각이 계속 들었어요.,2.0,42,12.0,184.0,False,negative
707,그립감이 좋아서 귀에서 잘 빠지지 않아요. 선물용으로 구매했는데 반응이 아주 좋았어요. 터치 조작이 직관적이라 편리해요.,5.0,67,14.0,75.0,True,positive
708,배터리가 오래가서 하루 종일 써도 걱정 없어요. 터치 조작이 직관적이라 편리해요.,4.0,45,18.0,310.0,True,positive
709,착용감이 편안해서 오래 껴도 아프지 않아요. !!,4.0,27,10.0,298.0,True,positive
710,방수 기능 덕분에 운동할 때도 안심돼요. 배터리가 오래가서 하루 종일 써도 걱정 없어요.,4.0,49,16.0,38.0,True,positive
711,터치 조작이 너무 예민해서 오작동이 잦아요. 설명서와 다르게 작동해서 당황스러웠습니다.,2.0,48,3.0,223.0,True,negative
712,있어도 그만 없어도 그만인 느낌이에요. 필요한 기능만 있는 심플한 제품이에요. !!,4.0,46,13.0,302.0,False,neutral
713,기대했던 만큼도 아니고 실망스럽지도 않아요. 특별한 장점도 단점도 없는 것 같아요. ^^,3.0,49,8.0,236.0,True,neutral
714,음질이 정말 선명하고 저음도 풍부해요. 케이스 배터리도 넉넉해서 외출할 때 든든해요. 노이즈캔슬링 성능이 기대 이상이에요. ^^,5.0,71,14.0,329.0,True,positive
715,재구매 의사 백프로입니다 강추해요. 착용감이 편안해서 오래 껴도 아프지 않아요. 고음질 코덱을 지원해서 음악 감상이 즐거워요. !!,5.0,73,2.0,104.0,True,positive
716,케이스 마감이 조잡하고 잘 깨질 것 같아요. ...,1.0,28,2.0,347.0,True,negative
717,특별한 장점도 단점도 없는 것 같아요. ^^,4.0,24,7.0,240.0,True,neutral
718,재구매 의사 백프로입니다 강추해요. 무게가 가벼워서 착용감이 뛰어나요. !!,5.0,42,12.0,112.0,True,positive
719,통화 품질은 보통 수준이에요. 그럭저럭 쓸만한 이어폰이에요. 그냥 저냥 무난하게 사용 중입니다. !!,3.0,56,1308.0,226.0,False,neutral
720,케이스 배터리도 넉넉해서 외출할 때 든든해요. 터치 조작이 직관적이라 편리해요. ㅠㅠ,5.0,47,7.0,247.0,True,positive
721,음질이 정말 선명하고 저음도 풍부해요. 재구매 의사 백프로입니다 강추해요. 터치 조작이 직관적이라 편리해요.,4.0,60,10.0,279.0,False,positive
722,재구매 의사 백프로입니다 강추해요. 디자인이 깔끔하고 케이스도 고급스러워요.,4.0,42,18.0,137.0,True,positive
723,배터리가 오래가서 하루 종일 써도 걱정 없어요.,5.0,26,9.0,114.0,False,positive
724,노이즈캔슬링 성능이 기대 이상이에요. 앱 연동 기능도 세심하게 잘 만들어졌어요. 고음질 코덱을 지원해서 음악 감상이 즐거워요.,5.0,70,13.0,185.0,True,positive
725,착용감이 편안해서 오래 껴도 아프지 않아요. 방수 기능 덕분에 운동할 때도 안심돼요. 무게가 가벼워서 착용감이 뛰어나요. ^^,,70,,,,positive
726,귀에서 자꾸 빠져서 운동할 때 쓰기 힘들어요. 페어링이 자주 실패해서 짜증이 났어요. ...,2.0,51,14.0,140.0,True,negative
727,사진과 실물 색상이 많이 달라서 실망했어요. 소리가 자꾸 끊겨서 음악 감상이 힘들어요. AS 문의를 했는데 응답이 너무 느렸어요. !!,1.0,75,8.0,311.0,True,negative
728,돈이 아깝다는 생각이 계속 들었어요. 배송도 늦고 포장 상태도 엉망이었어요. 페어링이 자주 실패해서 짜증이 났어요. ㅠㅠ,2.0,67,14.0,7.0,False,negative
729,평이한 성능에 평이한 만족도예요. 기대했던 만큼도 아니고 실망스럽지도 않아요. !!,3.0,46,6.0,82.0,True,neutral
730,그럭저럭 쓸만한 이어폰이에요. 가격이 저렴한 만큼 딱 그 정도예요. 디자인은 평범하지만 무난하게 쓰고 있어요. ㅎㅎ,3.0,64,4.0,283.0,True,neutral
731,케이스 배터리도 넉넉해서 외출할 때 든든해요.,5.0,25,11.0,252.0,True,positive
732,페어링이 빠르고 간편해서 편리합니다. 무게가 가벼워서 착용감이 뛰어나요. ㅠㅠ,5.0,43,7.0,334.0,True,positive
733,사진과 실물 색상이 많이 달라서 실망했어요. 귀에서 자꾸 빠져서 운동할 때 쓰기 힘들어요. ^^,1.0,53,11.0,363.0,True,negative
734,친구에게도 추천하고 싶은 이어폰이에요.,5.0,21,14.0,297.0,True,positive
735,착용감은 나쁘지 않지만 특별하지도 않아요. 가격만큼의 성능인 것 같아요.,3.0,40,13.0,277.0,True,neutral
736,가격만큼의 성능인 것 같아요. ㅠㅠ,3.0,19,13.0,12.0,False,neutral
737,기대 이상의 퀄리티에 놀랐습니다. 디자인이 깔끔하고 케이스도 고급스러워요. !!,5.0,44,7.0,244.0,True,positive
738,노이즈캔슬링 성능이 기대 이상이에요. 무게가 가벼워서 착용감이 뛰어나요. 페어링이 빠르고 간편해서 편리합니다.,5.0,61,18.0,123.0,True,neutral
739,배터리가 오래가서 하루 종일 써도 걱정 없어요. 가격 대비 성능이 훌륭한 이어폰이에요. ㅎㅎ,4.0,51,8.0,121.0,False,positive
740,페어링이 자주 실패해서 짜증이 났어요. 며칠 쓰지도 않았는데 한쪽이 고장났습니다. ^^,2.0,48,17.0,136.0,True,negative
741,통화 음질이 먹먹하게 들려서 불편해요. 케이스 마감이 조잡하고 잘 깨질 것 같아요. !!,1.0,49,14.0,259.0,True,negative
742,그럭저럭 쓸만한 이어폰이에요.,3.0,16,15.0,292.0,True,neutral
743,재구매 의사 백프로입니다 강추해요. ㅠㅠ,5.0,22,5.0,1.0,True,positive
744,쓸 수는 있지만 추천까지는 아니에요. 가격만큼의 성능인 것 같아요.,4.0,37,19.0,198.0,False,neutral
745,리뷰를 참고해서 구매했는데 예상한 정도였어요. 디자인은 평범하지만 무난하게 쓰고 있어요.,3.0,49,2.0,320.0,True,neutral
746,음질이 정말 선명하고 저음도 풍부해요. ㅠㅠ,4.0,24,1.0,288.0,True,positive
747,배터리가 오래가서 하루 종일 써도 걱정 없어요. 앱 연동 기능도 세심하게 잘 만들어졌어요. !!,4.0,53,5.0,244.0,True,positive
748,터치 조작이 직관적이라 편리해요.,5.0,18,1.0,228.0,False,positive
749,사진과 실물 색상이 많이 달라서 실망했어요. 한쪽 이어폰 소리가 유독 작게 들려요. 배송도 늦고 포장 상태도 엉망이었어요.,2.0,68,22.0,44.0,True,negative
750,특별한 장점도 단점도 없는 것 같아요.,3.0,21,6.0,107.0,False,neutral
751,음질이 정말 선명하고 저음도 풍부해요. 재구매 의사 백프로입니다 강추해요.,5.0,41,27.0,138.0,True,positive
752,연결은 대체로 안정적인 편이에요. ...,3.0,22,6.0,94.0,True,neutral
753,사진과 실물 색상이 많이 달라서 실망했어요. 소리가 자꾸 끊겨서 음악 감상이 힘들어요. ㅠㅠ,1.0,51,10.0,18.0,True,negative
754,기대 이상의 퀄리티에 놀랐습니다. 매일 사용하는데 만족도가 점점 높아지네요. 통화 음질도 선명해서 업무용으로도 좋아요. ㅠㅠ,4.0,69,8.0,204.0,False,positive
755,음질이 정말 선명하고 저음도 풍부해요. 가격 대비 성능이 훌륭한 이어폰이에요.,4.0,43,10.0,231.0,True,positive
756,음질은 그냥 무난한 편이에요.,4.0,16,6.0,7.0,True,neutral
757,이 가격에 이 정도 성능이면 훌륭하죠. 착용감이 편안해서 오래 껴도 아프지 않아요. !!,5.0,49,8.0,259.0,True,positive
758,기대 이상의 퀄리티에 놀랐습니다. 통화 음질도 선명해서 업무용으로도 좋아요. 터치 조작이 직관적이라 편리해요. ㅎㅎ,4.0,64,4.0,206.0,True,positive
759,가성비 최고의 이어폰이라고 생각해요. 배터리가 오래가서 하루 종일 써도 걱정 없어요.,4.0,47,13.0,352.0,True,positive
760,생각보다 훨씬 만족스러운 구매였어요. 케이스 배터리도 넉넉해서 외출할 때 든든해요.,5.0,46,3.0,147.0,True,positive
761,있어도 그만 없어도 그만인 느낌이에요. 그냥 저냥 무난하게 사용 중입니다.,3.0,41,1359.0,88.0,True,neutral
762,돈이 아깝다는 생각이 계속 들었어요. 연결이 자꾸 끊겨서 스트레스를 받았어요. 음질이 기대했던 것보다 많이 별로였어요. ^^,2.0,69,5.0,83.0,False,neutral
763,AS 문의를 했는데 응답이 너무 느렸어요. 돈이 아깝다는 생각이 계속 들었어요.,2.0,44,5.0,216.0,True,negative
764,생각보다 훨씬 만족스러운 구매였어요. 무게가 가벼워서 착용감이 뛰어나요. ㅠㅠ,5.0,43,5.0,129.0,True,positive
765,앱 연동 기능도 세심하게 잘 만들어졌어요. 연결이 끊기지 않고 아주 안정적이에요. !!,4.0,48,28.0,223.0,True,positive
766,음질이 기대했던 것보다 많이 별로였어요. 연결이 자꾸 끊겨서 스트레스를 받았어요. ㅠㅠ,2.0,48,4.0,99.0,False,negative
767,터치 조작이 너무 예민해서 오작동이 잦아요. ㅠㅠ,1.0,27,7.0,105.0,True,negative
768,생각보다 훨씬 만족스러운 구매였어요. ...,5.0,24,21.0,229.0,True,positive
769,터치 조작이 직관적이라 편리해요. 방수 기능 덕분에 운동할 때도 안심돼요.,5.0,41,3.0,126.0,False,positive
770,케이스 마감이 조잡하고 잘 깨질 것 같아요. 귀에서 자꾸 빠져서 운동할 때 쓰기 힘들어요.,2.0,50,17.0,153.0,False,negative
771,배터리는 딱 하루 쓸 정도예요. 필요한 기능만 있는 심플한 제품이에요. !!,3.0,42,4.0,249.0,True,neutral
772,쓸 수는 있지만 추천까지는 아니에요. ^^,3.0,23,8.0,49.0,True,neutral
773,터치 조작이 너무 예민해서 오작동이 잦아요.,2.0,24,18.0,147.0,True,negative
774,노이즈캔슬링 성능이 기대 이상이에요. 기대 이상의 퀄리티에 놀랐습니다.,4.0,39,12.0,87.0,False,positive
775,귀에서 자꾸 빠져서 운동할 때 쓰기 힘들어요. 터치 조작이 너무 예민해서 오작동이 잦아요. 돈이 아깝다는 생각이 계속 들었어요. ...,1.0,75,13.0,319.0,False,negative
776,디자인이 깔끔하고 케이스도 고급스러워요. 그립감이 좋아서 귀에서 잘 빠지지 않아요. 선물용으로 구매했는데 반응이 아주 좋았어요. ㅠㅠ,5.0,74,15.0,321.0,True,positive
777,디자인이 깔끔하고 케이스도 고급스러워요. 음질이 정말 선명하고 저음도 풍부해요.,5.0,44,10.0,30.0,True,positive
778,착용감이 불편해서 오래 끼기 힘들어요. 설명서와 다르게 작동해서 당황스러웠습니다. !!,2.0,48,22.0,257.0,True,negative
779,터치 조작이 너무 예민해서 오작동이 잦아요. 귀에서 자꾸 빠져서 운동할 때 쓰기 힘들어요.,1.0,50,10.0,232.0,False,negative
780,가격 대비 품질이 많이 아쉬워요. ㅠㅠ,2.0,21,15.0,2539.0,True,negative
781,가격 대비 성능이 훌륭한 이어폰이에요. 배터리가 오래가서 하루 종일 써도 걱정 없어요. ...,4.0,52,5.0,286.0,True,positive
782,연결이 끊기지 않고 아주 안정적이에요. 음질이 정말 선명하고 저음도 풍부해요. !!,4.0,46,2.0,134.0,False,positive
783,그립감이 좋아서 귀에서 잘 빠지지 않아요. 케이스 배터리도 넉넉해서 외출할 때 든든해요. ㅎㅎ,5.0,52,8.0,47.0,False,positive
784,노이즈캔슬링 성능이 기대 이상이에요. 연결이 끊기지 않고 아주 안정적이에요. 방수 기능 덕분에 운동할 때도 안심돼요. !!,5.0,68,2.0,23.0,True,positive
785,방수 기능 덕분에 운동할 때도 안심돼요. 디자인이 깔끔하고 케이스도 고급스러워요. !!,5.0,48,22.0,63.0,True,positive
786,한쪽 이어폰 소리가 유독 작게 들려요. 케이스 마감이 조잡하고 잘 깨질 것 같아요. ㅎㅎ,2.0,49,17.0,165.0,True,negative
787,앱 연동 기능도 세심하게 잘 만들어졌어요. ㅠㅠ,5.0,26,13.0,110.0,True,positive
788,배터리가 오래가서 하루 종일 써도 걱정 없어요. 디자인이 깔끔하고 케이스도 고급스러워요. 터치 조작이 직관적이라 편리해요.,5.0,68,10.0,112.0,False,positive
789,보통 수준이라 재구매는 고민 중이에요. 통화 품질은 보통 수준이에요. ...,3.0,42,8.0,15.0,False,neutral
790,매일 사용하는데 만족도가 점점 높아지네요. 페어링이 빠르고 간편해서 편리합니다. ^^,5.0,47,5.0,333.0,True,positive
791,연결이 끊기지 않고 아주 안정적이에요. 디자인이 깔끔하고 케이스도 고급스러워요.,5.0,44,6.0,82.0,True,positive
792,음질이 정말 선명하고 저음도 풍부해요. 디자인이 깔끔하고 케이스도 고급스러워요. ^^,5.0,47,9.0,316.0,True,positive
793,리뷰만 믿고 샀는데 후회가 됩니다. 귀에서 자꾸 빠져서 운동할 때 쓰기 힘들어요. ^^,2.0,48,12.0,292.0,True,negative
794,착용감이 불편해서 오래 끼기 힘들어요. 다시는 구매하고 싶지 않은 제품이에요.,1.0,43,5.0,83.0,True,negative
795,쓸 수는 있지만 추천까지는 아니에요. 보통 수준이라 재구매는 고민 중이에요.,3.0,42,2.0,132.0,True,neutral
796,선물용으로 구매했는데 반응이 아주 좋았어요. 통화 음질도 선명해서 업무용으로도 좋아요. 무게가 가벼워서 착용감이 뛰어나요. ...,5.0,72,17.0,49.0,True,positive
797,가격이 저렴한 만큼 딱 그 정도예요. 쓸 수는 있지만 추천까지는 아니에요.,4.0,41,15.0,29.0,True,neutral
798,디자인은 평범하지만 무난하게 쓰고 있어요. 배터리는 딱 하루 쓸 정도예요.,3.0,41,6.0,79.0,True,neutral
799,음질이 정말 선명하고 저음도 풍부해요. 매일 사용하는데 만족도가 점점 높아지네요. 재구매 의사 백프로입니다 강추해요.,5.0,65,4.0,245.0,False,positive
800,배송도 늦고 포장 상태도 엉망이었어요. 케이스 마감이 조잡하고 잘 깨질 것 같아요.,2.0,46,12.0,95.0,True,negative
801,이 가격에 이 정도 성능이면 훌륭하죠. 친구에게도 추천하고 싶은 이어폰이에요. 선물용으로 구매했는데 반응이 아주 좋았어요.,5.0,68,6.0,14.0,True,positive
802,가격이 저렴한 만큼 딱 그 정도예요. ^^,4.0,23,12.0,29.0,True,neutral
803,가성비 최고의 이어폰이라고 생각해요. 앱 연동 기능도 세심하게 잘 만들어졌어요. ...,5.0,48,2.0,91.0,True,positive
804,이 가격에 이 정도 성능이면 훌륭하죠.,5.0,21,2.0,16.0,True,positive
805,페어링이 빠르고 간편해서 편리합니다. 터치 조작이 직관적이라 편리해요. ^^,5.0,42,11.0,315.0,True,positive
806,착용감이 편안해서 오래 껴도 아프지 않아요. 앱 연동 기능도 세심하게 잘 만들어졌어요.,4.0,48,20.0,364.0,True,positive
807,노이즈캔슬링은 보통 수준인 것 같아요.,3.0,21,18.0,104.0,True,neutral
808,배터리가 오래가서 하루 종일 써도 걱정 없어요. 착용감이 편안해서 오래 껴도 아프지 않아요. 무게가 가벼워서 착용감이 뛰어나요. ㅎㅎ,4.0,74,8.0,2.0,True,positive
809,앱 연동 기능도 세심하게 잘 만들어졌어요. 가성비 최고의 이어폰이라고 생각해요. ...,4.0,48,6.0,164.0,True,positive
810,연결이 끊기지 않고 아주 안정적이에요. 그립감이 좋아서 귀에서 잘 빠지지 않아요.,5.0,45,2.0,192.0,True,positive
